Track file,D:\My Documents\EthoVisionExperiments\Mark\Q40_0002\data\track_00299.trk
Object,0
Samples,98901
Injection #,1,
OF,3,
Rat ID,03NS,
Drug,Saline,
Lesion ,NMDA,
Body wt,363,
Group,NAc/Saline,
Test date,2012-01-12 09:15:00.000,yyyy-MM-dd HH:mm:ss
Experimenter,Amanda Toufeili,
Digitizing computer,Anna-2,
Scorer,Emma Mauti,
Study,Q40,
Comments,,
Observations,boards maybe on opposite tables,
Frame position,109136,
Status,Acquired,
Trial duration,0000:00:55:00.000,dd:HH:mm:ss
Tracking profile,OF3 352x240,
Arena,OF3 Jun11,
Track file,track_00299.trk,
Object,0,
Arena profile,OF3,
Start date & time,2012-01-19 11:30:04.187,yyyy-MM-dd HH:mm:ss
Stop date & time,2012-01-19 12:25:04.187,yyyy-MM-dd HH:mm:ss
Trial number,1,
Mobility low,0,
Mobility high,0,
Movie file,of3 inj1 jan12_12 46SD 03NS 12SS mpeg2 Simplicity 352x240 1168rate.mpg,
Maximum voltage x,0,
Maximum voltage y,0,
Mobility running av,1,
Sample no.,Time,X,Y,Area,ZONES
55793,1861.59,173.69,161.99,282.00,-
55794,1861.63,173.69,161.99,286.00,-
55795,1861.66,173.69,161.99,286.00,-
55796,1861.69,173.75,162.85,288.00,-
55797,1861.73,173.01,162.81,276.00,-
55798,1861.76,173.01,162.81,258.00,-
55799,1861.80,173.01,162.81,257.00,-
55800,1861.83,173.07,163.67,291.00,-
55801,1861.86,173.07,163.67,289.00,-
55802,1861.90,172.33,163.62,306.00,-
55803,1861.93,171.59,163.57,301.00,-
55804,1861.96,171.72,165.29,275.00,-
55805,1862.00,170.98,165.25,298.00,-
55806,1862.03,170.91,164.38,301.00,-
55807,1862.06,170.23,165.20,267.00,-
55808,1862.10,170.23,165.20,294.00,-
55809,1862.13,169.56,166.01,301.00,-
55810,1862.16,169.49,165.15,286.00,-
55811,1862.19,168.75,165.10,301.00,-
55812,1862.23,168.75,165.10,298.00,-
55813,1862.26,168.01,165.05,314.00,-
55814,1862.30,168.69,164.24,318.00,-
55815,1862.33,168.69,164.24,355.00,-
55816,1862.36,168.01,165.05,313.00,-
55817,1862.40,168.01,165.05,296.00,-
55818,1862.43,168.63,163.38,340.00,-
55819,1862.46,167.89,163.34,309.00,-
55820,1862.50,167.83,162.48,336.00,-
55821,1862.53,167.78,161.62,318.00,-
55822,1862.56,167.72,160.77,338.00,-
55823,1862.60,167.67,159.91,352.00,-
55824,1862.63,166.93,159.87,338.00,-
55825,1862.66,166.93,159.87,349.00,-
55826,1862.70,166.19,159.82,350.00,-
55827,1862.73,165.40,158.93,351.00,-
55828,1862.76,165.40,158.93,352.00,-
55829,1862.80,164.66,158.89,372.00,-
55830,1862.83,163.13,157.96,369.00,-
55831,1862.86,160.92,157.84,342.00,-
55832,1862.90,160.18,157.80,386.00,-
55833,1862.93,157.87,155.99,358.00,-
55834,1862.96,157.09,155.11,397.00,-
55835,1863.00,154.84,154.16,404.00,-
55836,1863.03,153.33,153.26,418.00,-
55837,1863.06,151.82,152.35,455.00,-
55838,1863.10,149.57,151.42,467.00,-
55839,1863.13,147.33,150.50,490.00,-
55840,1863.16,145.82,149.61,485.00,-
55841,1863.20,142.84,148.67,488.00,-
55842,1863.23,139.85,146.91,436.00,-
55843,1863.26,138.36,146.03,471.00,-
55844,1863.30,135.37,144.29,466.00,-
55845,1863.33,134.63,144.27,469.00,-
55846,1863.36,133.16,144.23,531.00,-
55847,1863.40,130.93,143.35,520.00,-
55848,1863.43,128.71,142.47,506.00,-
55849,1863.46,125.74,141.58,461.00,-
55850,1863.50,124.27,141.55,458.00,-
55851,1863.53,122.78,140.70,465.00,-
55852,1863.56,120.57,139.84,452.00,-
55853,1863.60,118.35,138.98,471.00,-
55854,1863.63,116.13,138.95,434.00,-
55855,1863.66,114.65,138.92,459.00,-
55856,1863.70,112.43,138.89,485.00,-
55857,1863.73,110.21,138.05,489.00,-
55858,1863.76,107.98,138.83,465.00,-
55859,1863.80,105.77,138.00,458.00,-
55860,1863.83,103.54,137.97,456.00,-
55861,1863.86,101.32,137.96,468.00,-
55862,1863.90,99.09,137.94,440.00,-
55863,1863.93,96.87,137.93,476.00,-
55864,1863.96,94.62,138.73,445.00,-
55865,1864.00,92.39,138.73,453.00,-
55866,1864.03,90.91,138.72,494.00,-
55867,1864.06,88.66,139.54,447.00,-
55868,1864.10,86.43,139.54,455.00,-
55869,1864.13,84.94,139.54,482.00,-
55870,1864.16,83.45,139.55,465.00,-
55871,1864.20,82.70,139.55,509.00,-
55872,1864.23,80.47,139.56,448.00,-
55873,1864.26,80.47,139.56,466.00,-
55874,1864.30,79.70,140.38,439.00,-
55875,1864.33,78.96,140.38,436.00,-
55876,1864.36,78.96,140.38,413.00,-
55877,1864.40,78.96,140.38,426.00,-
55878,1864.43,78.19,141.21,423.00,-
55879,1864.46,78.19,141.21,425.00,-
55880,1864.50,78.17,142.03,412.00,-
55881,1864.53,77.43,142.03,441.00,-
55882,1864.56,77.43,142.03,447.00,-
55883,1864.60,77.43,142.03,438.00,-
55884,1864.63,77.43,142.03,426.00,-
55885,1864.66,76.66,142.86,401.00,-
55886,1864.70,77.43,142.03,434.00,-
55887,1864.73,75.93,142.05,441.00,-
55888,1864.76,76.68,142.04,438.00,-
55889,1864.80,76.68,142.04,431.00,-
55890,1864.83,76.68,142.04,421.00,-
55891,1864.86,76.68,142.04,420.00,-
55892,1864.90,77.43,142.03,445.00,-
55893,1864.93,76.68,142.04,437.00,-
55894,1864.96,77.43,142.03,438.00,-
55895,1865.00,77.43,142.03,446.00,-
55896,1865.03,76.68,142.04,424.00,-
55897,1865.07,77.45,141.21,459.00,-
55898,1865.10,76.68,142.04,450.00,-
55899,1865.13,76.68,142.04,432.00,-
55900,1865.17,76.68,142.04,409.00,-
55901,1865.20,75.93,142.05,439.00,-
55902,1865.23,76.68,142.04,429.00,-
55903,1865.27,76.68,142.04,426.00,-
55904,1865.30,77.43,142.03,431.00,-
55905,1865.33,77.43,142.03,438.00,-
55906,1865.37,76.68,142.04,429.00,-
55907,1865.40,76.70,141.22,464.00,-
55908,1865.43,76.68,142.04,431.00,-
55909,1865.47,76.68,142.04,431.00,-
55910,1865.50,76.68,142.04,432.00,-
55911,1865.53,76.68,142.04,407.00,-
55912,1865.57,76.68,142.04,429.00,-
55913,1865.60,76.68,142.04,462.00,-
55914,1865.63,76.68,142.04,423.00,-
55915,1865.67,75.93,142.05,408.00,-
55916,1865.70,77.43,142.03,451.00,-
55917,1865.73,77.45,141.21,443.00,-
55918,1865.77,75.93,142.05,407.00,-
55919,1865.80,75.93,142.05,407.00,-
55920,1865.83,76.68,142.04,411.00,-
55921,1865.87,77.43,142.03,435.00,-
55922,1865.90,75.93,142.05,431.00,-
55923,1865.93,77.45,141.21,438.00,-
55924,1865.97,77.43,142.03,414.00,-
55925,1866.00,77.45,141.21,405.00,-
55926,1866.03,76.70,141.22,416.00,-
55927,1866.07,76.70,141.22,399.00,-
55928,1866.10,76.70,141.22,422.00,-
55929,1866.13,76.70,141.22,409.00,-
55930,1866.17,76.70,141.22,403.00,-
55931,1866.20,76.70,141.22,403.00,-
55932,1866.23,76.72,140.40,408.00,-
55933,1866.27,76.70,141.22,388.00,-
55934,1866.30,76.72,140.40,412.00,-
55935,1866.33,76.72,140.40,406.00,-
55936,1866.37,76.70,141.22,399.00,-
55937,1866.40,77.45,141.21,404.00,-
55938,1866.43,77.47,140.39,393.00,-
55939,1866.47,76.72,140.40,402.00,-
55940,1866.50,76.72,140.40,409.00,-
55941,1866.53,76.72,140.40,433.00,-
55942,1866.57,75.98,140.40,427.00,-
55943,1866.60,76.00,139.58,474.00,-
55944,1866.63,76.00,139.58,500.00,-
55945,1866.67,75.25,139.59,495.00,-
55946,1866.70,74.51,139.60,511.00,-
55947,1866.73,73.76,139.60,488.00,-
55948,1866.77,73.76,139.60,481.00,-
55949,1866.80,73.02,139.61,470.00,-
55950,1866.83,73.02,139.61,462.00,-
55951,1866.87,73.02,139.61,469.00,-
55952,1866.90,73.02,139.61,472.00,-
55953,1866.93,73.02,139.61,464.00,-
55954,1866.97,72.99,140.43,434.00,-
55955,1867.00,72.99,140.43,445.00,-
55956,1867.03,72.99,140.43,472.00,-
55957,1867.07,72.25,140.44,472.00,-
55958,1867.10,72.25,140.44,464.00,-
55959,1867.13,72.25,140.44,461.00,-
55960,1867.17,72.25,140.44,472.00,-
55961,1867.20,72.25,140.44,470.00,-
55962,1867.23,71.50,140.45,455.00,-
55963,1867.27,71.50,140.45,447.00,-
55964,1867.30,72.25,140.44,480.00,-
55965,1867.33,72.25,140.44,480.00,-
55966,1867.37,72.25,140.44,472.00,-
55967,1867.40,72.25,140.44,480.00,-
55968,1867.43,72.25,140.44,488.00,-
55969,1867.47,72.25,140.44,481.00,-
55970,1867.50,72.25,140.44,479.00,-
55971,1867.53,72.25,140.44,468.00,-
55972,1867.57,72.25,140.44,475.00,-
55973,1867.60,72.25,140.44,493.00,-
55974,1867.63,72.25,140.44,478.00,-
55975,1867.67,72.25,140.44,486.00,-
55976,1867.70,72.25,140.44,477.00,-
55977,1867.73,71.50,140.45,449.00,-
55978,1867.77,70.75,140.45,436.00,-
55979,1867.80,72.25,140.44,460.00,-
55980,1867.83,72.99,140.43,457.00,-
55981,1867.87,72.97,141.25,458.00,-
55982,1867.90,71.50,140.45,444.00,-
55983,1867.93,71.50,140.45,466.00,-
55984,1867.97,71.50,140.45,489.00,-
55985,1868.00,71.50,140.45,493.00,-
55986,1868.03,70.73,141.28,486.00,-
55987,1868.07,69.98,141.29,511.00,-
55988,1868.10,69.24,141.29,519.00,-
55989,1868.13,69.24,141.29,520.00,-
55990,1868.17,69.24,141.29,520.00,-
55991,1868.20,68.49,141.30,516.00,-
55992,1868.23,68.49,141.30,519.00,-
55993,1868.27,68.49,141.30,531.00,-
55994,1868.30,68.49,141.30,522.00,-
55995,1868.33,68.49,141.30,515.00,-
55996,1868.37,67.74,141.31,513.00,-
55997,1868.40,67.74,141.31,511.00,-
55998,1868.43,67.74,141.31,514.00,-
55999,1868.47,67.74,141.31,509.00,-
56000,1868.50,67.74,141.31,521.00,-
56001,1868.54,67.74,141.31,512.00,-
56002,1868.57,68.49,141.30,495.00,-
56003,1868.60,68.49,141.30,489.00,-
56004,1868.64,68.49,141.30,474.00,-
56005,1868.67,69.24,141.29,461.00,-
56006,1868.70,69.26,140.47,483.00,-
56007,1868.74,70.01,140.46,471.00,-
56008,1868.77,70.01,140.46,484.00,-
56009,1868.80,70.75,140.45,461.00,-
56010,1868.84,70.75,140.45,459.00,-
56011,1868.87,71.48,141.27,431.00,-
56012,1868.90,71.50,140.45,419.00,-
56013,1868.93,72.25,140.44,418.00,-
56014,1868.97,72.25,140.44,418.00,-
56015,1869.00,72.25,140.44,412.00,-
56016,1869.04,72.99,140.43,396.00,-
56017,1869.07,72.25,140.44,395.00,-
56018,1869.10,72.99,140.43,361.00,-
56019,1869.14,70.75,140.45,338.00,-
56020,1869.17,72.97,141.25,355.00,-
56021,1869.20,72.97,141.25,340.00,-
56022,1869.24,72.99,140.43,342.00,-
56023,1869.27,73.72,141.25,354.00,-
56024,1869.30,72.97,141.25,366.00,-
56025,1869.34,72.22,141.26,341.00,-
56026,1869.37,72.22,141.26,364.00,-
56027,1869.40,72.95,142.07,337.00,-
56028,1869.44,73.72,141.25,362.00,-
56029,1869.47,73.72,141.25,360.00,-
56030,1869.50,72.97,141.25,354.00,-
56031,1869.54,73.72,141.25,360.00,-
56032,1869.57,72.99,140.43,362.00,-
56033,1869.60,73.74,140.42,373.00,-
56034,1869.64,73.74,140.42,363.00,-
56035,1869.67,73.74,140.42,367.00,-
56036,1869.70,73.74,140.42,389.00,-
56037,1869.74,72.99,140.43,388.00,-
56038,1869.77,73.02,139.61,395.00,-
56039,1869.80,72.27,139.62,384.00,-
56040,1869.84,72.27,139.62,408.00,-
56041,1869.87,72.29,138.80,423.00,-
56042,1869.90,72.27,139.62,394.00,-
56043,1869.94,71.55,138.80,416.00,-
56044,1869.97,70.80,138.81,435.00,-
56045,1870.00,70.78,139.63,441.00,-
56046,1870.04,70.80,138.81,440.00,-
56047,1870.07,70.03,139.64,439.00,-
56048,1870.10,70.78,139.63,458.00,-
56049,1870.14,70.03,139.64,444.00,-
56050,1870.17,70.03,139.64,430.00,-
56051,1870.20,70.03,139.64,427.00,-
56052,1870.24,70.03,139.64,410.00,-
56053,1870.27,70.03,139.64,416.00,-
56054,1870.30,70.03,139.64,414.00,-
56055,1870.34,70.78,139.63,409.00,-
56056,1870.37,70.78,139.63,405.00,-
56057,1870.40,70.78,139.63,396.00,-
56058,1870.44,71.52,139.62,392.00,-
56059,1870.47,71.55,138.80,378.00,-
56060,1870.50,71.52,139.62,358.00,-
56061,1870.54,72.27,139.62,350.00,-
56062,1870.57,72.99,140.43,322.00,-
56063,1870.60,73.02,139.61,341.00,-
56064,1870.64,72.99,140.43,338.00,-
56065,1870.67,73.74,140.42,336.00,-
56066,1870.70,73.74,140.42,343.00,-
56067,1870.74,73.74,140.42,339.00,-
56068,1870.77,72.99,140.43,344.00,-
56069,1870.80,73.72,141.25,331.00,-
56070,1870.84,72.97,141.25,341.00,-
56071,1870.87,72.97,141.25,341.00,-
56072,1870.90,72.97,141.25,346.00,-
56073,1870.94,72.99,140.43,337.00,-
56074,1870.97,72.25,140.44,332.00,-
56075,1871.00,72.25,140.44,347.00,-
56076,1871.04,72.25,140.44,365.00,-
56077,1871.07,72.99,140.43,384.00,-
56078,1871.10,73.02,139.61,405.00,-
56079,1871.14,73.02,139.61,394.00,-
56080,1871.17,73.02,139.61,430.00,-
56081,1871.20,72.27,139.62,413.00,-
56082,1871.24,71.52,139.62,402.00,-
56083,1871.27,71.55,138.80,433.00,-
56084,1871.30,70.80,138.81,440.00,-
56085,1871.34,70.06,138.82,436.00,-
56086,1871.37,70.06,138.82,470.00,-
56087,1871.40,69.31,138.83,467.00,-
56088,1871.44,69.31,138.83,465.00,-
56089,1871.47,69.31,138.83,469.00,-
56090,1871.50,69.31,138.83,475.00,-
56091,1871.54,68.57,138.84,467.00,-
56092,1871.57,68.57,138.84,467.00,-
56093,1871.60,68.57,138.84,473.00,-
56094,1871.64,68.57,138.84,474.00,-
56095,1871.67,68.57,138.84,470.00,-
56096,1871.70,68.59,138.01,486.00,-
56097,1871.74,68.59,138.01,478.00,-
56098,1871.77,68.59,138.01,484.00,-
56099,1871.81,67.85,138.02,483.00,-
56100,1871.84,67.85,138.02,499.00,-
56101,1871.87,67.85,138.02,494.00,-
56102,1871.91,67.85,138.02,486.00,-
56103,1871.94,67.10,138.03,490.00,-
56104,1871.97,66.35,138.04,494.00,-
56105,1872.01,66.35,138.04,469.00,-
56106,1872.04,65.58,138.87,459.00,-
56107,1872.07,62.60,138.92,398.00,-
56108,1872.11,62.60,138.92,416.00,-
56109,1872.14,60.33,139.78,357.00,-
56110,1872.17,60.36,138.95,381.00,-
56111,1872.20,59.64,138.14,352.00,-
56112,1872.24,60.39,138.13,356.00,-
56113,1872.27,60.42,137.30,350.00,-
56114,1872.31,61.19,136.47,364.00,-
56115,1872.34,59.76,134.84,373.00,-
56116,1872.37,59.02,134.86,408.00,-
56117,1872.41,59.02,134.86,457.00,-
56118,1872.44,56.85,133.24,315.00,-
56119,1872.47,56.10,133.26,345.00,-
56120,1872.51,55.39,132.44,294.00,-
56121,1872.54,56.14,132.43,316.00,-
56122,1872.57,57.59,133.23,363.00,-
56123,1872.61,57.62,132.41,383.00,-
56124,1872.64,57.62,132.41,362.00,-
56125,1872.67,56.14,132.43,334.00,-
56126,1872.71,57.62,132.41,371.00,-
56127,1872.74,56.88,132.42,385.00,-
56128,1872.77,56.88,132.42,375.00,-
56129,1872.81,56.14,132.43,353.00,-
56130,1872.84,56.91,131.60,371.00,-
56131,1872.87,56.88,132.42,355.00,-
56132,1872.91,55.39,132.44,340.00,-
56133,1872.94,55.36,133.27,317.00,-
56134,1872.97,55.39,132.44,337.00,-
56135,1873.01,55.39,132.44,337.00,-
56136,1873.04,53.90,132.47,316.00,-
56137,1873.07,53.94,131.64,296.00,-
56138,1873.11,53.23,130.83,263.00,-
56139,1873.14,53.23,130.83,277.00,-
56140,1873.17,53.23,130.83,263.00,-
56141,1873.21,54.00,129.99,258.00,-
56142,1873.24,53.26,130.01,244.00,-
56143,1873.27,54.00,129.99,254.00,-
56144,1873.31,54.04,129.17,250.00,-
56145,1873.34,54.04,129.17,247.00,-
56146,1873.37,54.04,129.17,242.00,-
56147,1873.41,54.78,129.16,253.00,-
56148,1873.44,54.78,129.16,248.00,-
56149,1873.47,54.78,129.16,242.00,-
56150,1873.51,54.78,129.16,241.00,-
56151,1873.54,54.78,129.16,245.00,-
56152,1873.57,54.78,129.16,239.00,-
56153,1873.61,54.78,129.16,248.00,-
56154,1873.64,54.78,129.16,244.00,-
56155,1873.67,55.52,129.15,251.00,-
56156,1873.71,54.78,129.16,253.00,-
56157,1873.74,55.56,128.33,253.00,-
56158,1873.77,54.81,128.34,247.00,-
56159,1873.81,54.81,128.34,246.00,-
56160,1873.84,55.56,128.33,252.00,-
56161,1873.87,54.81,128.34,258.00,-
56162,1873.91,54.81,128.34,252.00,-
56163,1873.94,54.81,128.34,246.00,-
56164,1873.97,54.81,128.34,249.00,-
56165,1874.01,54.81,128.34,230.00,-
56166,1874.04,54.81,128.34,242.00,-
56167,1874.07,54.81,128.34,248.00,-
56168,1874.11,54.81,128.34,258.00,-
56169,1874.14,55.56,128.33,255.00,-
56170,1874.17,54.81,128.34,257.00,-
56171,1874.21,54.81,128.34,252.00,-
56172,1874.24,54.81,128.34,259.00,-
56173,1874.27,54.81,128.34,258.00,-
56174,1874.31,54.81,128.34,255.00,-
56175,1874.34,54.81,128.34,246.00,-
56176,1874.37,54.81,128.34,256.00,-
56177,1874.41,54.81,128.34,260.00,-
56178,1874.44,54.81,128.34,257.00,-
56179,1874.47,54.81,128.34,256.00,-
56180,1874.51,54.81,128.34,257.00,-
56181,1874.54,54.81,128.34,253.00,-
56182,1874.57,55.56,128.33,258.00,-
56183,1874.61,55.56,128.33,260.00,-
56184,1874.64,54.78,129.16,245.00,-
56185,1874.67,55.52,129.15,272.00,-
56186,1874.71,55.52,129.15,298.00,-
56187,1874.74,55.52,129.15,280.00,-
56188,1874.77,55.52,129.15,294.00,-
56189,1874.81,54.78,129.16,298.00,-
56190,1874.84,54.75,129.98,298.00,-
56191,1874.87,54.78,129.16,304.00,-
56192,1874.91,54.78,129.16,300.00,-
56193,1874.94,54.78,129.16,302.00,-
56194,1874.97,54.78,129.16,297.00,-
56195,1875.01,54.78,129.16,293.00,-
56196,1875.04,54.78,129.16,291.00,-
56197,1875.08,54.78,129.16,293.00,-
56198,1875.11,54.78,129.16,292.00,-
56199,1875.14,54.78,129.16,297.00,-
56200,1875.18,54.75,129.98,306.00,-
56201,1875.21,54.75,129.98,303.00,-
56202,1875.24,54.75,129.98,320.00,-
56203,1875.28,54.75,129.98,319.00,-
56204,1875.31,54.71,130.81,344.00,-
56205,1875.34,54.71,130.81,343.00,-
56206,1875.38,55.46,130.80,355.00,-
56207,1875.41,55.46,130.80,345.00,-
56208,1875.44,55.42,131.62,355.00,-
56209,1875.48,54.68,131.63,348.00,-
56210,1875.51,55.42,131.62,344.00,-
56211,1875.54,54.68,131.63,354.00,-
56212,1875.58,54.71,130.81,354.00,-
56213,1875.61,54.68,131.63,357.00,-
56214,1875.64,54.68,131.63,355.00,-
56215,1875.68,54.68,131.63,368.00,-
56216,1875.71,54.68,131.63,372.00,-
56217,1875.74,54.68,131.63,361.00,-
56218,1875.78,54.68,131.63,383.00,-
56219,1875.81,53.94,131.64,363.00,-
56220,1875.84,53.94,131.64,366.00,-
56221,1875.88,53.94,131.64,355.00,-
56222,1875.91,53.94,131.64,361.00,-
56223,1875.94,53.94,131.64,376.00,-
56224,1875.98,53.19,131.66,361.00,-
56225,1876.01,53.97,130.82,352.00,-
56226,1876.04,53.23,130.83,339.00,-
56227,1876.08,53.23,130.83,331.00,-
56228,1876.11,53.23,130.83,328.00,-
56229,1876.14,53.26,130.01,317.00,-
56230,1876.18,53.26,130.01,309.00,-
56231,1876.21,53.26,130.01,320.00,-
56232,1876.24,52.52,130.02,313.00,-
56233,1876.28,52.55,129.19,317.00,-
56234,1876.31,52.55,129.19,299.00,-
56235,1876.34,52.55,129.19,296.00,-
56236,1876.38,51.81,129.21,288.00,-
56237,1876.41,51.81,129.21,293.00,-
56238,1876.44,52.55,129.19,296.00,-
56239,1876.48,52.55,129.19,302.00,-
56240,1876.51,52.55,129.19,293.00,-
56241,1876.54,52.55,129.19,293.00,-
56242,1876.58,52.55,129.19,303.00,-
56243,1876.61,52.52,130.02,320.00,-
56244,1876.64,52.52,130.02,321.00,-
56245,1876.68,52.52,130.02,328.00,-
56246,1876.71,51.77,130.03,334.00,-
56247,1876.74,51.81,129.21,303.00,-
56248,1876.78,51.81,129.21,311.00,-
56249,1876.81,51.81,129.21,308.00,-
56250,1876.84,51.81,129.21,306.00,-
56251,1876.88,51.81,129.21,302.00,-
56252,1876.91,51.81,129.21,302.00,-
56253,1876.94,52.55,129.19,309.00,-
56254,1876.98,52.55,129.19,312.00,-
56255,1877.01,52.55,129.19,296.00,-
56256,1877.04,52.55,129.19,282.00,-
56257,1877.08,53.29,129.18,298.00,-
56258,1877.11,53.33,128.36,283.00,-
56259,1877.14,53.33,128.36,268.00,-
56260,1877.18,53.33,128.36,268.00,-
56261,1877.21,53.33,128.36,286.00,-
56262,1877.24,53.33,128.36,290.00,-
56263,1877.28,53.33,128.36,296.00,-
56264,1877.31,54.10,127.53,304.00,-
56265,1877.34,54.14,126.70,288.00,-
56266,1877.38,54.17,125.88,259.00,-
56267,1877.41,53.43,125.89,253.00,-
56268,1877.44,53.46,125.07,251.00,-
56269,1877.48,53.46,125.07,244.00,-
56270,1877.51,52.72,125.08,258.00,-
56271,1877.54,52.72,125.08,267.00,-
56272,1877.58,51.98,125.09,278.00,-
56273,1877.61,51.20,125.92,283.00,-
56274,1877.64,51.20,125.92,281.00,-
56275,1877.68,50.46,125.93,288.00,-
56276,1877.71,50.46,125.93,291.00,-
56277,1877.74,49.68,126.77,287.00,-
56278,1877.78,48.90,127.60,302.00,-
56279,1877.81,48.87,128.43,312.00,-
56280,1877.84,48.09,129.27,301.00,-
56281,1877.88,47.35,129.28,305.00,-
56282,1877.91,47.31,130.11,312.00,-
56283,1877.94,46.53,130.95,326.00,-
56284,1877.98,46.53,130.95,319.00,-
56285,1878.01,45.79,130.97,327.00,-
56286,1878.04,45.79,130.97,337.00,-
56287,1878.08,45.04,130.98,346.00,-
56288,1878.11,44.30,131.00,346.00,-
56289,1878.14,43.56,131.01,339.00,-
56290,1878.18,43.56,131.01,329.00,-
56291,1878.21,43.56,131.01,323.00,-
56292,1878.24,43.56,131.01,337.00,-
56293,1878.28,43.56,131.01,325.00,-
56294,1878.31,43.56,131.01,345.00,-
56295,1878.35,43.56,131.01,331.00,-
56296,1878.38,43.56,131.01,335.00,-
56297,1878.41,43.56,131.01,338.00,-
56298,1878.44,42.78,131.86,322.00,-
56299,1878.48,43.52,131.84,323.00,-
56300,1878.51,43.52,131.84,334.00,-
56301,1878.55,42.81,131.03,342.00,-
56302,1878.58,42.03,131.88,350.00,-
56303,1878.61,42.03,131.88,359.00,-
56304,1878.65,40.54,131.91,345.00,-
56305,1878.68,40.54,131.91,378.00,-
56306,1878.71,39.05,131.95,374.00,-
56307,1878.75,39.80,131.93,411.00,-
56308,1878.78,39.05,131.95,443.00,-
56309,1878.81,37.57,131.99,415.00,-
56310,1878.85,36.82,132.01,410.00,-
56311,1878.88,33.84,132.09,369.00,-
56312,1878.91,34.63,131.23,411.00,-
56313,1878.94,33.10,132.11,375.00,-
56314,1878.98,32.36,132.13,389.00,-
56315,1879.01,32.36,132.13,375.00,-
56316,1879.05,30.87,132.17,358.00,-
56317,1879.08,30.12,132.19,373.00,-
56318,1879.11,28.63,132.24,353.00,-
56319,1879.15,28.59,133.08,356.00,-
56320,1879.18,30.12,132.19,423.00,-
56321,1879.21,28.59,133.08,403.00,-
56322,1879.25,28.59,133.08,402.00,-
56323,1879.28,28.59,133.08,396.00,-
56324,1879.31,28.63,132.24,407.00,-
56325,1879.35,27.89,132.26,395.00,-
56326,1879.38,27.15,132.28,393.00,-
56327,1879.41,27.19,131.44,406.00,-
56328,1879.45,27.19,131.44,434.00,-
56329,1879.48,24.96,131.51,392.00,-
56330,1879.51,26.49,130.62,454.00,-
56331,1879.55,25.00,130.67,437.00,-
56332,1879.58,25.74,130.64,459.00,-
56333,1879.61,24.25,130.69,442.00,-
56334,1879.65,24.25,130.69,455.00,-
56335,1879.68,23.51,130.71,427.00,-
56336,1879.71,23.47,131.56,432.00,-
56337,1879.75,22.72,131.58,424.00,-
56338,1879.78,22.72,131.58,416.00,-
56339,1879.81,22.77,130.74,390.00,-
56340,1879.85,22.02,130.76,375.00,-
56341,1879.88,22.02,130.76,380.00,-
56342,1879.91,22.02,130.76,380.00,-
56343,1879.95,22.02,130.76,375.00,-
56344,1879.98,22.02,130.76,355.00,-
56345,1880.01,21.28,130.79,340.00,-
56346,1880.05,22.77,130.74,364.00,-
56347,1880.08,21.28,130.79,359.00,-
56348,1880.11,21.28,130.79,345.00,-
56349,1880.15,22.02,130.76,362.00,-
56350,1880.18,22.02,130.76,354.00,-
56351,1880.21,22.02,130.76,355.00,-
56352,1880.25,22.77,130.74,369.00,-
56353,1880.28,22.77,130.74,363.00,-
56354,1880.31,22.72,131.58,371.00,-
56355,1880.35,22.77,130.74,351.00,-
56356,1880.38,22.77,130.74,360.00,-
56357,1880.41,23.51,130.71,368.00,-
56358,1880.45,22.77,130.74,372.00,-
56359,1880.48,22.77,130.74,370.00,-
56360,1880.51,23.51,130.71,363.00,-
56361,1880.55,22.77,130.74,361.00,-
56362,1880.58,22.77,130.74,372.00,-
56363,1880.61,22.77,130.74,362.00,-
56364,1880.65,22.07,129.91,357.00,-
56365,1880.68,22.07,129.91,353.00,-
56366,1880.71,22.07,129.91,375.00,-
56367,1880.75,22.07,129.91,365.00,-
56368,1880.78,22.07,129.91,357.00,-
56369,1880.81,21.32,129.94,368.00,-
56370,1880.85,22.07,129.91,365.00,-
56371,1880.88,22.07,129.91,356.00,-
56372,1880.91,22.07,129.91,353.00,-
56373,1880.95,21.32,129.94,357.00,-
56374,1880.98,22.07,129.91,389.00,-
56375,1881.01,22.07,129.91,402.00,-
56376,1881.05,22.02,130.76,382.00,-
56377,1881.08,21.32,129.94,363.00,-
56378,1881.11,22.07,129.91,395.00,-
56379,1881.15,22.81,129.89,387.00,-
56380,1881.18,22.77,130.74,385.00,-
56381,1881.21,22.77,130.74,390.00,-
56382,1881.25,22.07,129.91,356.00,-
56383,1881.28,22.81,129.89,355.00,-
56384,1881.31,22.81,129.89,356.00,-
56385,1881.35,22.81,129.89,330.00,-
56386,1881.38,22.81,129.89,339.00,-
56387,1881.41,22.07,129.91,347.00,-
56388,1881.45,22.77,130.74,326.00,-
56389,1881.48,22.02,130.76,345.00,-
56390,1881.51,22.77,130.74,341.00,-
56391,1881.55,21.28,130.79,321.00,-
56392,1881.58,22.77,130.74,339.00,-
56393,1881.61,22.81,129.89,357.00,-
56394,1881.65,22.07,129.91,339.00,-
56395,1881.68,21.32,129.94,342.00,-
56396,1881.72,22.07,129.91,359.00,-
56397,1881.75,22.07,129.91,351.00,-
56398,1881.78,21.32,129.94,340.00,-
56399,1881.82,21.32,129.94,352.00,-
56400,1881.85,21.32,129.94,346.00,-
56401,1881.88,21.32,129.94,355.00,-
56402,1881.92,21.32,129.94,344.00,-
