sample_id,t,x,y
90528,3020.59,144.19,136.56
90529,3020.62,144.19,135.8
90530,3020.65,144.19,135.8
90531,3020.69,143.42,135.03
90532,3020.72,143.42,133.51
90533,3020.75,143.42,133.51
90534,3020.79,143.42,131.98
90535,3020.82,143.42,131.22
90536,3020.85,143.42,130.45
90537,3020.89,144.19,129.69
90538,3020.92,144.19,128.93
90539,3020.95,144.19,128.93
90540,3020.99,144.19,128.93
90541,3021.02,144.19,128.93
90542,3021.05,144.19,128.93
90543,3021.09,143.42,128.93
90544,3021.12,143.42,128.93
90545,3021.15,143.42,128.93
90546,3021.19,143.42,129.69
90547,3021.22,143.42,129.69
90548,3021.25,144.19,129.69
90549,3021.29,144.95,129.69
90550,3021.32,144.95,129.69
90551,3021.35,144.95,129.69
90552,3021.39,145.71,129.69
90553,3021.42,144.95,129.69
90554,3021.45,144.95,130.45
90555,3021.49,144.95,130.45
90556,3021.52,144.95,130.45
90557,3021.55,144.95,131.22
90558,3021.59,144.95,131.22
90559,3021.62,144.19,131.22
90560,3021.65,144.19,131.22
90561,3021.69,144.19,131.98
90562,3021.72,144.19,131.98
90563,3021.76,144.95,131.98
90564,3021.79,144.95,131.98
90565,3021.82,144.95,132.74
90566,3021.86,145.71,132.74
90567,3021.89,144.95,132.74
90568,3021.92,145.71,132.74
90569,3021.95,144.95,132.74
90570,3021.99,144.95,132.74
90571,3022.02,144.95,132.74
90572,3022.05,144.95,132.74
90573,3022.09,144.95,132.74
90574,3022.12,144.95,132.74
90575,3022.16,145.71,132.74
90576,3022.19,144.95,132.74
90577,3022.22,145.71,132.74
90578,3022.26,146.48,132.74
90579,3022.29,146.48,132.74
90580,3022.32,147.24,132.74
90581,3022.36,148,132.74
90582,3022.39,148,132.74
90583,3022.42,148,132.74
90584,3022.45,148,132.74
90585,3022.49,148,132.74
90586,3022.52,148,132.74
90587,3022.55,148,132.74
90588,3022.59,148,132.74
90589,3022.62,148,132.74
90590,3022.66,148.76,131.98
90591,3022.69,149.53,131.98
90592,3022.72,149.53,131.98
90593,3022.76,149.53,131.98
90594,3022.79,149.53,131.98
90595,3022.82,150.29,131.98
90596,3022.86,150.29,131.22
90597,3022.89,150.29,131.22
90598,3022.92,149.53,131.98
90599,3022.96,150.29,131.22
90600,3022.99,150.29,131.22
90601,3023.02,149.53,131.98
90602,3023.06,149.53,131.98
90603,3023.09,149.53,131.98
90604,3023.12,149.53,131.22
90605,3023.16,148.76,131.98
90606,3023.19,148,131.98
90607,3023.22,148,131.98
90608,3023.26,148,131.22
90609,3023.29,147.24,131.22
90610,3023.32,146.48,131.22
90611,3023.36,145.71,130.45
90612,3023.39,144.95,130.45
90613,3023.42,144.19,131.22
90614,3023.46,143.42,131.22
90615,3023.49,142.66,131.22
90616,3023.52,141.14,131.22
90617,3023.56,140.37,131.22
90618,3023.59,138.08,131.22
90619,3023.62,137.32,131.22
90620,3023.66,135.8,131.98
90621,3023.69,135.03,131.22
90622,3023.72,135.03,131.98
90623,3023.76,135.03,131.22
90624,3023.79,134.27,131.22
90625,3023.82,133.51,130.45
90626,3023.86,133.51,130.45
90627,3023.89,133.51,130.45
90628,3023.92,132.74,130.45
90629,3023.96,132.74,129.69
90630,3023.99,132.74,129.69
90631,3024.02,132.74,130.45
90632,3024.06,132.74,130.45
90633,3024.09,132.74,130.45
90634,3024.12,132.74,130.45
90635,3024.16,132.74,130.45
90636,3024.19,132.74,130.45
90637,3024.22,132.74,130.45
90638,3024.26,132.74,130.45
90639,3024.29,132.74,130.45
90640,3024.32,132.74,130.45
90641,3024.36,132.74,130.45
90642,3024.39,132.74,130.45
90643,3024.42,132.74,130.45
90644,3024.46,132.74,130.45
90645,3024.49,132.74,130.45
90646,3024.52,132.74,131.22
90647,3024.56,132.74,131.22
90648,3024.59,131.98,131.22
90649,3024.62,131.98,131.22
90650,3024.66,132.74,131.22
90651,3024.69,131.98,131.22
90652,3024.72,132.74,131.22
90653,3024.76,132.74,131.22
90654,3024.79,132.74,131.22
90655,3024.82,132.74,131.22
90656,3024.86,132.74,130.45
90657,3024.89,132.74,131.22
90658,3024.92,132.74,131.22
90659,3024.96,132.74,131.22
90660,3024.99,132.74,131.22
90661,3025.03,132.74,131.22
90662,3025.06,132.74,131.22
90663,3025.09,132.74,131.22
90664,3025.13,133.51,131.22
90665,3025.16,134.27,131.22
90666,3025.19,133.51,131.22
90667,3025.22,133.51,131.22
90668,3025.26,134.27,131.22
90669,3025.29,134.27,131.22
90670,3025.33,134.27,130.45
90671,3025.36,134.27,130.45
90672,3025.39,134.27,129.69
90673,3025.43,134.27,129.69
90674,3025.46,135.8,129.69
90675,3025.49,135.8,129.69
90676,3025.53,135.8,128.93
90677,3025.56,135.8,128.93
90678,3025.59,136.56,128.93
90679,3025.63,136.56,128.17
90680,3025.66,137.32,127.4
90681,3025.69,137.32,125.11
90682,3025.72,137.32,123.59
90683,3025.76,138.08,122.83
90684,3025.79,138.08,120.54
90685,3025.83,139.61,117.49
90686,3025.86,140.37,115.2
90687,3025.89,141.9,112.91
90688,3025.93,143.42,110.62
90689,3025.96,144.95,108.33
90690,3025.99,146.48,106.04
90691,3026.03,150.29,102.99
90692,3026.06,152.58,100.7
90693,3026.09,154.87,97.65
90694,3026.13,156.39,95.36
90695,3026.16,159.44,91.55
90696,3026.19,162.5,89.26
90697,3026.23,165.55,86.21
90698,3026.26,167.84,83.16
90699,3026.29,170.89,80.1
90700,3026.33,173.18,77.05
90701,3026.36,174.7,74
90702,3026.39,177.75,70.95
90703,3026.43,180.04,67.9
90704,3026.46,183.09,64.85
90705,3026.49,185.38,61.79
90706,3026.53,186.91,58.74
90707,3026.56,189.2,55.69
90708,3026.59,191.49,52.64
90709,3026.63,193.78,49.59
90710,3026.66,196.06,47.3
90711,3026.69,197.59,45.01
90712,3026.73,199.12,42.72
90713,3026.76,200.64,40.43
90714,3026.79,202.17,38.91
90715,3026.83,202.93,37.38
90716,3026.86,203.69,35.86
90717,3026.89,205.22,34.33
90718,3026.93,205.98,32.8
90719,3026.96,206.74,32.04
90720,3026.99,206.74,31.28
90721,3027.03,206.74,31.28
90722,3027.06,207.51,30.52
90723,3027.09,207.51,30.52
90724,3027.13,208.27,30.52
90725,3027.16,208.27,30.52
90726,3027.19,209.03,30.52
90727,3027.23,209.03,30.52
90728,3027.26,209.03,30.52
90729,3027.29,209.03,30.52
90730,3027.33,209.03,30.52
90731,3027.36,209.03,30.52
90732,3027.39,209.03,31.28
90733,3027.43,209.03,30.52
90734,3027.46,208.27,30.52
90735,3027.49,209.03,30.52
90736,3027.53,208.27,30.52
90737,3027.56,208.27,30.52
90738,3027.59,208.27,30.52
90739,3027.63,208.27,30.52
90740,3027.66,208.27,30.52
90741,3027.69,208.27,30.52
90742,3027.73,208.27,30.52
90743,3027.76,208.27,31.28
90744,3027.79,208.27,30.52
90745,3027.83,207.51,31.28
90746,3027.86,207.51,31.28
90747,3027.89,205.98,32.04
90748,3027.93,205.98,31.28
90749,3027.96,205.22,32.04
90750,3027.99,205.22,32.8
90751,3028.03,204.46,33.57
90752,3028.06,203.69,33.57
90753,3028.09,202.93,34.33
90754,3028.13,202.93,33.57
90755,3028.16,202.17,33.57
90756,3028.19,202.17,33.57
90757,3028.23,201.4,34.33
90758,3028.26,201.4,34.33
90759,3028.29,202.17,33.57
90760,3028.33,202.17,34.33
90761,3028.36,202.17,35.09
90762,3028.4,201.4,35.09
90763,3028.43,201.4,35.86
90764,3028.46,201.4,36.62
90765,3028.49,199.88,37.38
90766,3028.53,199.12,37.38
90767,3028.56,198.35,38.14
90768,3028.6,197.59,38.91
90769,3028.63,196.83,39.67
90770,3028.66,196.06,41.96
90771,3028.7,195.3,43.48
90772,3028.73,194.54,46.54
90773,3028.76,193.01,49.59
90774,3028.8,191.49,51.88
90775,3028.83,189.96,54.17
90776,3028.86,188.43,57.22
90777,3028.9,187.67,60.27
90778,3028.93,186.15,63.32
90779,3028.96,184.62,67.13
90780,3028.99,182.33,70.19
90781,3029.03,181.57,74
90782,3029.06,180.04,77.05
90783,3029.1,179.28,80.1
90784,3029.13,177.75,83.16
90785,3029.16,176.99,87.73
90786,3029.2,175.47,90.78
90787,3029.23,173.94,94.6
90788,3029.26,173.18,97.65
90789,3029.3,173.18,101.46
90790,3029.33,172.41,105.28
90791,3029.36,171.65,108.33
90792,3029.4,170.89,110.62
90793,3029.43,170.89,113.67
90794,3029.46,171.65,115.96
90795,3029.5,172.41,118.25
90796,3029.53,173.94,120.54
90797,3029.56,173.94,123.59
90798,3029.6,175.47,125.88
90799,3029.63,176.23,127.4
90800,3029.66,177.75,129.69
90801,3029.7,180.04,132.74
90802,3029.73,181.57,134.27
90803,3029.76,183.09,137.32
90804,3029.8,184.62,139.61
90805,3029.83,186.15,141.9
90806,3029.86,187.67,144.19
90807,3029.9,189.2,146.48
90808,3029.93,189.96,148.76
90809,3029.96,190.72,150.29
90810,3030,192.25,151.82
90811,3030.03,192.25,153.34
90812,3030.06,193.01,154.87
90813,3030.1,193.01,156.39
90814,3030.13,193.01,157.92
90815,3030.16,193.01,157.92
90816,3030.2,193.78,158.68
90817,3030.23,193.78,159.44
90818,3030.26,194.54,159.44
90819,3030.3,195.3,159.44
90820,3030.33,196.06,160.21
90821,3030.36,196.06,160.21
90822,3030.4,196.06,160.21
90823,3030.43,196.83,160.97
90824,3030.46,196.83,160.21
90825,3030.5,197.59,160.21
90826,3030.53,197.59,160.21
90827,3030.56,197.59,160.21
90828,3030.6,197.59,160.97
90829,3030.63,197.59,160.97
90830,3030.66,197.59,160.97
90831,3030.7,196.06,159.44
90832,3030.73,198.35,161.73
90833,3030.76,199.12,161.73
90834,3030.8,199.88,161.73
90835,3030.83,200.64,161.73
90836,3030.86,200.64,161.73
90837,3030.9,201.4,162.5
90838,3030.93,201.4,161.73
90839,3030.96,201.4,161.73
90840,3031,202.17,162.5
90841,3031.03,202.17,163.26
90842,3031.06,202.93,163.26
90843,3031.1,199.88,161.73
90844,3031.13,202.17,163.26
90845,3031.16,199.88,161.73
90846,3031.2,199.88,161.73
90847,3031.23,199.88,161.73
90848,3031.26,202.17,163.26
90849,3031.3,199.88,161.73
90850,3031.33,202.17,163.26
90851,3031.36,202.17,163.26
90852,3031.4,199.88,161.73
90853,3031.43,201.4,163.26
90854,3031.46,201.4,162.5
90855,3031.5,199.88,161.73
90856,3031.53,199.88,161.73
90857,3031.56,200.64,162.5
90858,3031.6,199.88,161.73
90859,3031.63,199.88,160.97
90860,3031.66,199.88,160.97
90861,3031.7,199.88,160.97
90862,3031.73,200.64,160.97
90863,3031.76,200.64,160.97
90864,3031.8,200.64,160.21
90865,3031.83,200.64,160.21
90866,3031.87,201.4,161.73
90867,3031.9,200.64,160.97
90868,3031.93,200.64,160.97
90869,3031.97,201.4,160.97
90870,3032,202.17,160.21
90871,3032.03,202.17,160.21
90872,3032.07,201.4,159.44
90873,3032.1,201.4,159.44
90874,3032.13,202.17,159.44
90875,3032.17,201.4,159.44
90876,3032.2,201.4,159.44
90877,3032.23,201.4,159.44
90878,3032.26,201.4,159.44
90879,3032.3,202.17,159.44
90880,3032.33,202.17,159.44
90881,3032.37,202.17,159.44
90882,3032.4,202.17,158.68
90883,3032.43,202.17,158.68
90884,3032.47,201.4,158.68
90885,3032.5,201.4,158.68
90886,3032.53,201.4,159.44
90887,3032.57,201.4,159.44
90888,3032.6,201.4,159.44
90889,3032.63,201.4,158.68
90890,3032.67,201.4,158.68
90891,3032.7,201.4,159.44
90892,3032.73,200.64,159.44
90893,3032.77,200.64,159.44
90894,3032.8,200.64,159.44
90895,3032.83,200.64,159.44
90896,3032.87,200.64,160.21
90897,3032.9,200.64,159.44
90898,3032.93,200.64,159.44
90899,3032.97,199.88,159.44
90900,3033,199.88,158.68
90901,3033.03,199.12,158.68
90902,3033.07,199.12,157.92
90903,3033.1,198.35,157.92
90904,3033.13,196.83,157.92
90905,3033.17,193.78,158.68
90906,3033.2,191.49,158.68
90907,3033.23,189.2,159.44
90908,3033.27,186.91,159.44
90909,3033.3,183.86,159.44
90910,3033.33,180.81,159.44
90911,3033.37,176.99,159.44
90912,3033.4,173.18,160.21
90913,3033.43,169.36,160.21
90914,3033.47,166.31,160.21
90915,3033.5,162.5,160.97
90916,3033.53,158.68,160.97
90917,3033.57,155.63,160.97
90918,3033.6,151.82,161.73
90919,3033.63,148,162.5
90920,3033.67,144.19,162.5
90921,3033.7,140.37,162.5
90922,3033.73,136.56,162.5
90923,3033.77,132.74,162.5
90924,3033.8,128.93,162.5
90925,3033.83,125.11,162.5
90926,3033.87,122.06,162.5
90927,3033.9,117.49,162.5
90928,3033.93,113.67,162.5
90929,3033.97,109.09,162.5
90930,3034,105.28,162.5
90931,3034.03,101.46,161.73
90932,3034.07,97.65,162.5
90933,3034.1,93.84,161.73
90934,3034.13,90.02,161.73
90935,3034.17,86.21,161.73
90936,3034.2,83.16,161.73
90937,3034.23,79.34,161.73
90938,3034.27,76.29,161.73
90939,3034.3,72.47,161.73
90940,3034.33,70.19,160.97
90941,3034.37,67.9,160.97
90942,3034.4,65.61,160.97
90943,3034.43,64.08,160.97
90944,3034.47,62.56,161.73
90945,3034.5,61.79,161.73
90946,3034.53,61.79,160.97
90947,3034.57,59.51,160.97
90948,3034.6,58.74,160.97
90949,3034.63,57.98,160.97
90950,3034.67,57.22,160.97
90951,3034.7,57.22,160.97
90952,3034.73,57.22,160.21
90953,3034.77,57.22,160.21
90954,3034.8,57.22,160.97
90955,3034.83,57.22,160.97
90956,3034.87,57.22,160.21
90957,3034.9,57.22,160.21
90958,3034.93,57.98,160.21
90959,3034.97,57.98,159.44
90960,3035,57.98,159.44
90961,3035.03,57.98,157.16
90962,3035.07,59.51,158.68
90963,3035.1,59.51,158.68
90964,3035.14,60.27,157.92
90965,3035.17,58.74,154.87
90966,3035.2,58.74,155.63
90967,3035.24,61.79,157.92
90968,3035.27,62.56,158.68
90969,3035.3,64.08,159.44
90970,3035.34,64.85,160.21
90971,3035.37,65.61,160.21
90972,3035.4,66.37,160.97
90973,3035.43,67.13,160.97
90974,3035.47,67.9,160.97
90975,3035.5,68.66,161.73
90976,3035.53,70.19,161.73
90977,3035.57,77.05,164.02
90978,3035.6,74,163.26
90979,3035.64,80.1,164.02
90980,3035.67,77.82,164.02
90981,3035.7,83.16,164.79
90982,3035.74,86.21,165.55
90983,3035.77,83.92,164.79
90984,3035.8,90.02,165.55
90985,3035.84,93.07,165.55
90986,3035.87,95.36,165.55
90987,3035.9,96.89,165.55
90988,3035.93,96.12,166.31
90989,3035.97,102.99,166.31
90990,3036,103.75,166.31
90991,3036.04,102.23,166.31
90992,3036.07,108.33,167.07
90993,3036.1,110.62,166.31
90994,3036.14,112.91,166.31
90995,3036.17,114.43,166.31
90996,3036.2,116.72,167.07
90997,3036.24,112.91,167.07
90998,3036.27,119.01,166.31
90999,3036.3,119.77,166.31
91000,3036.34,121.3,166.31
91001,3036.37,123.59,167.07
91002,3036.4,125.11,167.07
91003,3036.44,127.4,167.07
91004,3036.47,128.93,166.31
91005,3036.5,130.45,166.31
91006,3036.54,133.51,167.07
91007,3036.57,135.03,167.07
91008,3036.6,134.27,166.31
91009,3036.64,136.56,166.31
91010,3036.67,138.08,167.07
91011,3036.7,139.61,167.07
91012,3036.74,139.61,166.31
91013,3036.77,130.45,165.55
91014,3036.8,136.56,166.31
91015,3036.84,131.98,165.55
91016,3036.87,137.32,165.55
91017,3036.9,137.32,165.55
91018,3036.94,137.32,164.79
91019,3036.97,137.32,164.79
91020,3037,136.56,165.55
91021,3037.04,136.56,164.79
91022,3037.07,136.56,164.79
91023,3037.1,136.56,164.79
91024,3037.14,136.56,164.02
91025,3037.17,137.32,164.02
91026,3037.2,137.32,164.02
91027,3037.24,137.32,164.02
91028,3037.27,136.56,164.02
91029,3037.3,136.56,164.02
91030,3037.34,136.56,164.02
91031,3037.37,135.8,162.5
91032,3037.4,135.8,163.26
91033,3037.44,135.8,162.5
91034,3037.47,135.8,163.26
91035,3037.5,135.8,163.26
91036,3037.54,135.03,163.26
91037,3037.57,134.27,163.26
91038,3037.6,133.51,162.5
91039,3037.64,131.98,162.5
91040,3037.67,131.22,162.5
91041,3037.7,129.69,162.5
91042,3037.74,127.4,163.26
91043,3037.77,125.11,163.26
91044,3037.8,122.83,164.02
91045,3037.84,120.54,164.02
91046,3037.87,118.25,164.02
91047,3037.9,115.2,164.02
91048,3037.94,112.15,164.02
91049,3037.97,107.57,164.02
91050,3038,104.52,163.26
91051,3038.04,100.7,163.26
91052,3038.07,96.89,163.26
91053,3038.1,93.07,162.5
91054,3038.14,90.02,162.5
91055,3038.17,86.21,161.73
91056,3038.2,81.63,161.73
91057,3038.24,78.58,161.73
91058,3038.27,76.29,160.97
91059,3038.3,72.47,160.97
91060,3038.34,69.42,160.97
91061,3038.37,67.13,160.21
91062,3038.41,64.85,160.21
91063,3038.44,64.08,160.97
91064,3038.47,61.79,160.97
91065,3038.51,61.03,161.73
91066,3038.54,59.51,161.73
91067,3038.57,58.74,161.73
91068,3038.61,57.22,161.73
91069,3038.64,57.22,160.97
91070,3038.67,56.45,161.73
91071,3038.7,56.45,160.97
91072,3038.74,55.69,160.97
91073,3038.77,55.69,160.97
91074,3038.8,55.69,160.97
91075,3038.84,55.69,160.97
91076,3038.87,55.69,161.73
91077,3038.91,56.45,161.73
91078,3038.94,56.45,161.73
91079,3038.97,57.22,161.73
91080,3039.01,57.22,161.73
91081,3039.04,57.22,161.73
91082,3039.07,57.22,161.73
91083,3039.11,57.98,161.73
91084,3039.14,58.74,160.21
91085,3039.17,57.98,161.73
91086,3039.2,57.98,160.97
91087,3039.24,58.74,160.97
91088,3039.27,58.74,160.97
91089,3039.3,59.51,160.97
91090,3039.34,60.27,160.97
91091,3039.37,61.03,160.97
91092,3039.41,61.79,160.97
91093,3039.44,62.56,160.97
91094,3039.47,64.08,160.97
91095,3039.51,64.85,160.97
91096,3039.54,66.37,161.73
91097,3039.57,67.13,162.5
91098,3039.61,71.71,164.02
91099,3039.64,73.24,164.02
91100,3039.67,74,164.02
91101,3039.71,72.47,164.79
91102,3039.74,74,164.79
91103,3039.77,80.1,165.55
91104,3039.81,81.63,165.55
91105,3039.84,83.92,165.55
91106,3039.87,85.44,165.55
91107,3039.91,86.97,165.55
91108,3039.94,87.73,165.55
91109,3039.97,88.5,165.55
91110,3040.01,89.26,165.55
91111,3040.04,91.55,165.55
91112,3040.07,93.07,166.31
91113,3040.11,94.6,166.31
91114,3040.14,95.36,165.55
91115,3040.17,97.65,165.55
91116,3040.21,98.41,165.55
91117,3040.24,99.18,165.55
91118,3040.27,100.7,165.55
91119,3040.31,102.23,165.55
91120,3040.34,99.94,165.55
91121,3040.37,101.46,165.55
91122,3040.41,106.81,166.31
91123,3040.44,107.57,166.31
91124,3040.47,107.57,165.55
91125,3040.51,108.33,165.55
91126,3040.54,108.33,165.55
91127,3040.57,104.52,164.02
91128,3040.61,104.52,163.26
91129,3040.64,105.28,164.02
91130,3040.67,104.52,163.26
91131,3040.71,104.52,163.26
91132,3040.74,105.28,163.26
91133,3040.77,105.28,163.26
91134,3040.81,105.28,163.26
91135,3040.84,104.52,163.26
91136,3040.87,104.52,162.5
91137,3040.91,103.75,162.5
91138,3040.94,102.23,163.26
91139,3040.97,101.46,163.26
91140,3041.01,99.18,163.26
91141,3041.04,97.65,164.02
91142,3041.07,96.12,164.02
91143,3041.11,94.6,164.02
91144,3041.14,91.55,164.02
91145,3041.17,89.26,164.79
91146,3041.21,86.97,164.79
91147,3041.24,83.92,164.79
91148,3041.27,80.87,164.02
91149,3041.31,78.58,164.02
91150,3041.34,75.53,163.26
91151,3041.37,72.47,163.26
91152,3041.41,70.19,163.26
91153,3041.44,67.13,163.26
91154,3041.47,64.08,162.5
91155,3041.51,61.79,162.5
91156,3041.54,60.27,161.73
91157,3041.57,57.98,161.73
91158,3041.61,57.22,161.73
91159,3041.64,55.69,161.73
91160,3041.68,55.69,162.5
91161,3041.71,54.93,162.5
91162,3041.74,54.93,161.73
91163,3041.78,55.69,161.73
91164,3041.81,55.69,160.97
91165,3041.84,55.69,160.97
91166,3041.88,55.69,160.97
91167,3041.91,55.69,160.97
91168,3041.94,55.69,160.97
91169,3041.97,55.69,160.97
91170,3042.01,55.69,160.97
91171,3042.04,55.69,160.97
91172,3042.08,55.69,160.97
91173,3042.11,55.69,160.97
91174,3042.14,55.69,160.97
91175,3042.18,56.45,160.97
91176,3042.21,56.45,160.97
91177,3042.24,57.22,160.97
91178,3042.28,56.45,160.97
91179,3042.31,56.45,160.97
91180,3042.34,57.22,160.97
91181,3042.38,56.45,160.97
91182,3042.41,57.98,160.21
91183,3042.44,57.98,160.21
91184,3042.47,57.98,160.97
91185,3042.51,57.98,160.21
91186,3042.54,57.98,160.21
91187,3042.58,59.51,160.21
91188,3042.61,57.98,157.92
91189,3042.64,59.51,160.21
91190,3042.68,58.74,157.92
91191,3042.71,61.03,160.21
91192,3042.74,61.79,160.21
91193,3042.78,62.56,160.97
91194,3042.81,63.32,160.21
91195,3042.84,64.08,160.97
91196,3042.88,65.61,161.73
91197,3042.91,70.19,163.26
91198,3042.94,67.9,162.5
91199,3042.98,69.42,162.5
91200,3043.01,71.71,164.02
91201,3043.04,72.47,163.26
91202,3043.08,78.58,164.79
91203,3043.11,80.1,164.79
91204,3043.14,82.39,164.79
91205,3043.18,83.92,164.79
91206,3043.21,84.68,164.79
91207,3043.24,81.63,164.79
91208,3043.28,86.21,164.79
91209,3043.31,83.16,164.79
91210,3043.34,83.92,164.79
91211,3043.38,84.68,164.79
91212,3043.41,85.44,164.79
91213,3043.44,91.55,165.55
91214,3043.48,93.07,165.55
91215,3043.51,94.6,165.55
91216,3043.54,90.78,164.02
91217,3043.58,97.65,164.79
91218,3043.61,100.7,165.55
91219,3043.64,99.94,164.79
91220,3043.68,99.18,165.55
91221,3043.71,99.94,165.55
91222,3043.74,101.46,165.55
91223,3043.78,106.04,165.55
91224,3043.81,102.23,164.79
91225,3043.84,102.23,164.79
91226,3043.88,101.46,164.02
91227,3043.91,102.23,164.02
91228,3043.94,101.46,162.5
91229,3043.98,101.46,162.5
91230,3044.01,101.46,163.26
91231,3044.04,100.7,162.5
91232,3044.08,100.7,162.5
91233,3044.11,99.94,162.5
91234,3044.14,99.94,161.73
91235,3044.18,99.94,162.5
91236,3044.21,99.18,161.73
91237,3044.24,99.18,161.73
91238,3044.28,97.65,160.97
91239,3044.31,96.89,160.97
91240,3044.34,95.36,160.21
91241,3044.38,94.6,160.21
91242,3044.41,93.07,160.97
91243,3044.44,91.55,160.97
91244,3044.48,89.26,160.97
91245,3044.51,86.97,161.73
91246,3044.54,84.68,161.73
91247,3044.58,83.16,161.73
91248,3044.61,80.87,160.97
91249,3044.64,77.82,160.97
91250,3044.68,75.53,160.97
91251,3044.71,72.47,160.97
91252,3044.74,70.19,160.97
91253,3044.78,67.9,160.97
91254,3044.81,65.61,160.97
91255,3044.84,64.85,160.97
91256,3044.88,62.56,160.97
91257,3044.91,61.03,160.97
91258,3044.94,60.27,160.97
91259,3044.98,60.27,160.97
91260,3045.01,59.51,160.97
91261,3045.05,59.51,160.97
91262,3045.08,58.74,160.97
91263,3045.11,57.98,161.73
91264,3045.15,58.74,161.73
91265,3045.18,58.74,161.73
91266,3045.21,57.98,161.73
91267,3045.24,58.74,161.73
91268,3045.28,57.98,161.73
91269,3045.31,57.98,161.73
91270,3045.35,57.98,160.97
91271,3045.38,57.98,161.73
91272,3045.41,57.98,160.97
91273,3045.45,58.74,160.97
91274,3045.48,58.74,159.44
91275,3045.51,57.98,160.97
91276,3045.55,57.98,161.73
91277,3045.58,57.98,160.97
91278,3045.61,57.98,160.21
91279,3045.65,57.22,160.97
91280,3045.68,57.22,161.73
91281,3045.71,57.98,161.73
91282,3045.74,57.98,161.73
91283,3045.78,57.98,161.73
91284,3045.81,57.98,161.73
91285,3045.85,57.22,160.97
91286,3045.88,57.22,160.97
91287,3045.91,57.22,160.21
91288,3045.95,57.22,160.97
91289,3045.98,56.45,160.97
91290,3046.01,57.22,160.21
91291,3046.05,56.45,160.97
91292,3046.08,56.45,160.21
91293,3046.11,56.45,159.44
91294,3046.15,55.69,160.21
91295,3046.18,55.69,160.21
91296,3046.21,57.22,161.73
91297,3046.25,55.69,158.68
91298,3046.28,55.69,158.68
91299,3046.31,56.45,157.92
91300,3046.35,58.74,161.73
91301,3046.38,59.51,160.97
91302,3046.41,61.03,161.73
91303,3046.45,64.85,163.26
91304,3046.48,61.79,161.73
91305,3046.51,62.56,162.5
91306,3046.55,62.56,162.5
91307,3046.58,62.56,162.5
91308,3046.61,63.32,162.5
91309,3046.65,63.32,162.5
91310,3046.68,62.56,162.5
91311,3046.71,66.37,164.02
91312,3046.75,62.56,161.73
91313,3046.78,65.61,164.02
91314,3046.81,57.98,158.68
91315,3046.85,61.79,161.73
91316,3046.88,57.98,158.68
91317,3046.91,61.03,160.97
91318,3046.95,61.03,160.97
91319,3046.98,60.27,160.97
91320,3047.01,61.03,160.21
91321,3047.05,61.03,160.21
91322,3047.08,60.27,160.21
91323,3047.11,60.27,159.44
91324,3047.15,58.74,159.44
91325,3047.18,57.98,159.44
91326,3047.21,57.98,158.68
91327,3047.25,57.22,158.68
91328,3047.28,57.22,158.68
91329,3047.31,56.45,158.68
91330,3047.35,56.45,158.68
91331,3047.38,56.45,159.44
91332,3047.41,55.69,159.44
91333,3047.45,54.93,160.21
91334,3047.48,55.69,159.44
91335,3047.51,54.93,160.21
91336,3047.55,54.93,160.21
91337,3047.58,54.93,160.97
91338,3047.61,54.93,160.97
91339,3047.65,54.93,160.97
91340,3047.68,54.93,160.97
91341,3047.71,54.93,160.97
91342,3047.75,54.93,160.21
91343,3047.78,54.93,160.21
91344,3047.81,54.17,160.21
91345,3047.85,54.17,160.21
91346,3047.88,54.93,160.21
91347,3047.91,54.93,159.44
91348,3047.95,54.93,159.44
91349,3047.98,54.93,159.44
91350,3048.01,54.93,159.44
91351,3048.05,54.93,159.44
91352,3048.08,54.17,159.44
91353,3048.11,54.17,159.44
91354,3048.15,54.93,159.44
91355,3048.18,54.93,159.44
91356,3048.21,54.93,159.44
91357,3048.25,54.93,159.44
91358,3048.28,54.93,159.44
91359,3048.31,54.93,158.68
91360,3048.35,54.17,158.68
91361,3048.38,55.69,158.68
91362,3048.42,55.69,157.92
91363,3048.45,55.69,157.92
91364,3048.48,54.93,157.92
91365,3048.51,55.69,157.16
91366,3048.55,55.69,157.16
91367,3048.58,55.69,157.16
91368,3048.62,55.69,157.16
91369,3048.65,55.69,157.16
91370,3048.68,55.69,157.16
91371,3048.72,55.69,157.16
91372,3048.75,55.69,157.16
91373,3048.78,55.69,157.16
91374,3048.82,55.69,157.16
91375,3048.85,56.45,156.39
91376,3048.88,56.45,156.39
91377,3048.92,56.45,156.39
91378,3048.95,56.45,157.16
91379,3048.98,56.45,157.16
91380,3049.01,57.22,157.16
91381,3049.05,57.22,157.92
91382,3049.08,57.98,157.16
91383,3049.12,58.74,157.16
91384,3049.15,58.74,157.16
91385,3049.18,59.51,156.39
91386,3049.22,59.51,157.16
91387,3049.25,60.27,156.39
91388,3049.28,60.27,156.39
91389,3049.32,61.03,156.39
91390,3049.35,61.79,156.39
91391,3049.38,62.56,156.39
91392,3049.42,63.32,155.63
91393,3049.45,64.08,156.39
91394,3049.48,64.85,157.16
91395,3049.52,65.61,156.39
91396,3049.55,70.19,159.44
91397,3049.58,67.9,157.92
91398,3049.62,73.24,159.44
91399,3049.65,71.71,158.68
91400,3049.68,73.24,159.44
91401,3049.72,74.76,160.21
91402,3049.75,77.82,160.97
91403,3049.78,78.58,160.21
91404,3049.82,86.21,162.5
